SMILES,Tanimoto,Dice,russel_rao
c1cc(c2c3c1C[C@@H]4[C@]5([C@]3(CC[NH+]4CC6CC6)[C@@H](O2)C(=O)CC5)O)O,0.07878787878787878,0.14606741573033707,0.14606741573033707
C[C@@H](CO)c1ccc2cc(ccc2c1)OC,0.1259259259259259,0.2236842105263158,0.2236842105263158
c1cc(ccc1[C@H]2CC(=O)c3c(cc(cc3O2)O)O)O,0.13194444444444445,0.2331288343558282,0.2331288343558282
CCOC(=O)c1cc(nc2c1cc(cc2)C)c3ccccc3,0.1643835616438356,0.2823529411764706,0.2823529411764706
c1nc(c2c(n1)n(cn2)[C@H]3C=C([C@@H]([C@@H]3O)O)CO)N,0.1111111111111111,0.2,0.2
c1cc(cnc1)C(=O)N2CCOCC2,0.11278195488721804,0.20270270270270271,0.20270270270270271
C[NH+]1CCC[C@@H]1c2cccnc2,0.09230769230769231,0.16901408450704225,0.16901408450704225
CC(C)c1c(c2ccccc2[nH]1)C(=O)c3cccnc3,0.1388888888888889,0.24390243902439024,0.24390243902439024
CCN(CC)C(=O)c1cccnc1,0.07518796992481203,0.13986013986013987,0.13986013986013987
Cc1cccc(c1C)Nc2c(cccn2)C(=O)[O-],0.12949640287769784,0.22929936305732485,0.22929936305732485
C[NH+](C)CC/C=C\1/c2ccccc2COc3c1cc(cc3)CC(=O)[O-],0.1337579617834395,0.23595505617977527,0.23595505617977527
c1ccc(cc1)C2(C(=O)c3ccccc3C2=O)CO,0.1258741258741259,0.2236024844720497,0.2236024844720497
c1ccc(c(c1)C(=O)Nc2ccc(cc2)O)O,0.11510791366906475,0.2064516129032258,0.2064516129032258
C[NH+](C)CCN(Cc1ccccc1)c2nc3ccccc3o2,0.13245033112582782,0.23391812865497075,0.23391812865497075
C[N+]1=C(NCCC1)/C=C/c2cccc(c2)O,0.10071942446043165,0.1830065359477124,0.1830065359477124
c1ccc(cc1)c2c(oc(n2)CCC(=O)[O-])c3ccccc3,0.1476510067114094,0.2573099415204678,0.2573099415204678
C[NH+](C)CC/C=C\1/c2ccccc2OCc3c1oc4c3cccc4,0.14193548387096774,0.24858757062146894,0.24858757062146894
C1CC(CCC1[C@@H](C(=O)[O-])[NH3+])O,0.02962962962962963,0.05755395683453238,0.05755395683453238
c1ccc(cc1)OCC[NH+]2CCC(CC2)n3c4ccccc4[nH]c3=O,0.14556962025316456,0.2541436464088398,0.2541436464088398
CC[NH+](CC)CCc1nc(no1)c2ccccc2,0.10416666666666667,0.18867924528301888,0.18867924528301888
CCn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],0.10344827586206896,0.1875,0.1875
c1ccc(cc1)c2c(c(c3ccccc3n2)C(=O)[O-])O,0.14685314685314685,0.25609756097560976,0.25609756097560976
CC(=O)Nc1ccc(cc1)OC(=O)c2cccs2,0.1048951048951049,0.189873417721519,0.189873417721519
CCC(=O)Nc1ccc(cc1)O,0.08527131782945736,0.15714285714285714,0.15714285714285714
CCC(=O)c1ccc(cc1)O,0.0873015873015873,0.16058394160583941,0.16058394160583941
CNC(=O)Oc1ccc(cc1)c2ccccc2,0.1386861313868613,0.24358974358974358,0.24358974358974358
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH+](CC3)C)C(=O)[O-],0.16891891891891891,0.28901734104046245,0.28901734104046245
CC(C)(C)[NH2+]C[C@@H](COc1ccccc1C2CCCC2)O,0.10666666666666667,0.1927710843373494,0.1927710843373494
c1nc2c(=O)[nH]c(nc2n1CCC(CO)CO)N,0.06802721088435375,0.12738853503184713,0.12738853503184713
CNc1nc(nc(n1)N(C)C)N(C)C,0.058823529411764705,0.1111111111111111,0.1111111111111111
C1C(COC(O1)C(Cl)(Cl)Cl)(CO)CO,0.02127659574468085,0.041666666666666664,0.041666666666666664
CC(=CCOc1c2c(ccc(=O)o2)cc3c1occ3)C,0.11564625850340136,0.2073170731707317,0.2073170731707317
CC(=O)c1ccc(cc1O)OC,0.0859375,0.15827338129496402,0.15827338129496402
c1ccc(cc1)C2(CC[NH+](CC2)CCCC(=O)c3ccc(cc3)F)O,0.16993464052287582,0.2905027932960894,0.2905027932960894
CC(C)c1c(c2cc3ccc(=O)oc3cc2o1)OC,0.1111111111111111,0.2,0.2
c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)Br)Cl,0.14685314685314685,0.25609756097560976,0.25609756097560976
C[C@@H]1[C@H](OCC[NH+]1C)c2ccccc2,0.08888888888888889,0.16326530612244897,0.16326530612244897
c1ccc(cc1)C[C@H](C(=O)[O-])[NH3+],0.06060606060606061,0.11428571428571428,0.11428571428571428
C[C@H]([C@H](c1ccccc1)O)[NH3+],0.0703125,0.13138686131386862,0.13138686131386862
C[NH+](C)CCOc1ccccc1Cc2ccccc2,0.125,0.2222222222222222,0.2222222222222222
c1ccc(cc1)c2[nH]c3ccccc3n2,0.14285714285714285,0.25,0.25
CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,0.06622516556291391,0.12422360248447205,0.12422360248447205
Cc1cc(cc(c1)C(=O)NCc2ccncc2)C,0.12056737588652482,0.21518987341772153,0.21518987341772153
c1ccc(c(c1)c2nc(no2)c3ccncc3)Cl,0.1510791366906475,0.2625,0.2625
C#CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl,0.1564625850340136,0.27058823529411763,0.27058823529411763
CC(=O)Nc1ccc(cc1)N2CC[NH+](CC2)CCC[NH+](C)C,0.1342281879194631,0.23668639053254437,0.23668639053254437
Cc1ccc(=O)n(c1)c2ccccc2,0.13953488372093023,0.24489795918367346,0.24489795918367346
c1cnc(nc1)N2CC[NH+](CC2)Cc3ccc4c(c3)OCO4,0.19310344827586207,0.3236994219653179,0.3236994219653179
Cc1cccc(c1C)Nc2cc(nc(n2)SCC(=O)[O-])Cl,0.11486486486486487,0.20606060606060606,0.20606060606060606
C[NH+]1CCC(=C2c3ccccc3CCc4c2ccs4)CC1,0.1342281879194631,0.23668639053254437,0.23668639053254437
c1ccc(cc1)C2=NCC(=O)N(c3c2cc(cc3)Cl)CC4CC4,0.16891891891891891,0.28901734104046245,0.28901734104046245
C[NH+](C)CCCN1Cc2ccccc2Cc3c1cccc3,0.14285714285714285,0.25,0.25
Cc1c2c(cn1C)NC(=O)CN=C2c3ccccc3,0.15827338129496402,0.2732919254658385,0.2732919254658385
CCC1(C(=O)NCNC1=O)c2ccccc2,0.08571428571428572,0.15789473684210525,0.15789473684210525
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)[O-],0.0821917808219178,0.1518987341772152,0.1518987341772152
CC(C)(C(=O)[O-])Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,0.1360544217687075,0.23952095808383234,0.23952095808383234
CC[NH+](CC)CC(=O)Oc1ccc(cc1)NC(=O)C,0.08163265306122448,0.1509433962264151,0.1509433962264151
CC(C)OC(=O)C1(CC[NH+](CC1)C)c2ccccc2,0.0958904109589041,0.175,0.175
C[NH+](C)CCCN1c2ccccc2Sc3c1nccc3,0.13793103448275862,0.24242424242424243,0.24242424242424243
C[NH+](C)CCC=C1c2ccccc2Sc3c1cccc3,0.13013698630136986,0.23030303030303031,0.23030303030303031
CCCc1c2c(c(c3c1oc(cc3=O)C(=O)[O-])O)CCCC2,0.09803921568627451,0.17857142857142858,0.17857142857142858
C[NH+](C)CCc1c[nH]c2c1c(ccc2)O,0.08759124087591241,0.1610738255033557,0.1610738255033557
C[NH+](C)CCN(Cc1ccc(cc1)OC)c2cccc[nH+]2,0.11333333333333333,0.20359281437125748,0.20359281437125748
c1ccc2c(c1)N(c3ccccc3S2)CC[NH+]4CCCC4,0.14093959731543623,0.24705882352941178,0.24705882352941178
c1ccc2c(c1)cc(o2)c3ccncc3,0.15151515151515152,0.2631578947368421,0.2631578947368421
c1cc(ccc1N)S(=O)(=O)c2ccc(cn2)N,0.14074074074074075,0.24675324675324675,0.24675324675324675
Cc1cccc(c1NC(=O)C[NH+]2CCCC2)C,0.09929078014184398,0.18064516129032257,0.18064516129032257
CCc1c2cc(c(cc2ncn1)OC)OC,0.11764705882352941,0.21052631578947367,0.21052631578947367
c1ccc2c(c1)ccc([nH+]2)N3CC[NH2+]CC3,0.15671641791044777,0.2709677419354839,0.2709677419354839
CC[NH+]1CCC[C@@H]1CNC(=O)c2c(c(cc(c2OC)Cl)Cl)O,0.07741935483870968,0.1437125748502994,0.1437125748502994
c1cc(c(c(c1)O)C(=O)Nc2ccc(cc2)Br)O,0.11347517730496454,0.20382165605095542,0.20382165605095542
CC(=O)Oc1cccc(c1)O,0.07874015748031496,0.145985401459854,0.145985401459854
CCn1c2c(c(n1)C)NC(=O)CN=C2c3ccccc3,0.1388888888888889,0.24390243902439024,0.24390243902439024
Cc1nc2c(cc[nH]2)c(n1)NCc3ccccc3,0.1267605633802817,0.225,0.225
CCC[NH+](CCC)CCc1cccc2c1CC(=O)N2,0.08053691275167785,0.14906832298136646,0.14906832298136646
CCn1cc(c(=O)c2c1cc(cc2)c3ccncc3)C(=O)[O-],0.19014084507042253,0.31952662721893493,0.31952662721893493
C[NH+](C)CCO[C@H](c1ccc(cc1)Cl)c2ccccn2,0.1310344827586207,0.23170731707317074,0.23170731707317074
C=CCc1ccc2c(c1)OCO2,0.07575757575757576,0.14084507042253522,0.14084507042253522
c1ccc(c(c1)C(=O)Nc2cccc(c2)C(F)(F)F)O,0.14084507042253522,0.24691358024691357,0.24691358024691357
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)c3ccccc3O,0.16,0.27586206896551724,0.27586206896551724
c1ccc(cc1)NC(=O)c2ccccc2O,0.11678832116788321,0.20915032679738563,0.20915032679738563
CCOc1ccc(cc1)NC(=O)c2ccccc2O,0.11805555555555555,0.2111801242236025,0.2111801242236025
c1ccc(c(c1)C(=O)Oc2ccccc2C(=O)[O-])O,0.1111111111111111,0.2,0.2
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2C(=O)[O-],0.11258278145695365,0.20238095238095238,0.20238095238095238
COc1cc2ccc(=O)oc2cc1OC,0.1037037037037037,0.18791946308724833,0.18791946308724833
CC1CCC2(CC1)N=C(N=C(N2c3ccc(cc3)Cl)N)N,0.14482758620689656,0.25301204819277107,0.25301204819277107
CC(=O)c1ccc2c(c1)C(=O)C3(O2)CC3,0.0962962962962963,0.17567567567567569,0.17567567567567569
c1cc(c(cc1C(=O)N)S(=O)(=O)N)Cl,0.07518796992481203,0.13986013986013987,0.13986013986013987
Cc1c(c(nc(n1)C)[N-]S(=O)(=O)c2ccc(cc2)N)Cl,0.13380281690140844,0.2360248447204969,0.2360248447204969
c1cc(ccc1N)S(=O)(=O)[N-]c2cncc(n2)Cl,0.13768115942028986,0.24203821656050956,0.24203821656050956
COc1c(ncnc1OC)[N-]S(=O)(=O)c2ccc(cc2)N,0.15384615384615385,0.26666666666666666,0.26666666666666666
COc1c(nccn1)[N-]S(=O)(=O)c2ccc(cc2)N,0.14285714285714285,0.25,0.25
COc1cc(nc(n1)[N-]S(=O)(=O)c2ccc(cc2)N)OC,0.13793103448275862,0.24242424242424243,0.24242424242424243
c1cc(ccc1N)S(=O)(=O)N,0.088,0.16176470588235295,0.16176470588235295
Cc1cnc(nc1)NS(=O)(=O)c2ccc(cc2)N,0.16296296296296298,0.2802547770700637,0.2802547770700637
CC(C)Oc1ccc(cc1)/C(=N/S(=O)(=O)c2ccc(cc2)N)/[O-],0.12582781456953643,0.2235294117647059,0.2235294117647059
c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)N,0.13138686131386862,0.23225806451612904,0.23225806451612904
c1ccc2c(c1)ncc(n2)[N-]S(=O)(=O)c3ccc(cc3)N,0.1597222222222222,0.2754491017964072,0.2754491017964072
Cc1cc(sn1)[N-]S(=O)(=O)c2ccc(cc2)N,0.12408759124087591,0.22077922077922077,0.22077922077922077
Cc1cc(n(n1)c2ccccc2)[N-]S(=O)(=O)c3ccc(cc3)N,0.16216216216216217,0.27906976744186046,0.27906976744186046
CCOc1ccc(nn1)[N-]S(=O)(=O)c2ccc(cc2)N,0.12413793103448276,0.22085889570552147,0.22085889570552147
c1cc(ccc1N2CCCCS2(=O)=O)S(=O)(=O)N,0.1223021582733813,0.21794871794871795,0.21794871794871795
C[NH+](C)CCn1c(=O)c2ccccc2c(n1)Cc3ccccc3,0.1456953642384106,0.2543352601156069,0.2543352601156069
CC[NH+](CC)CCOc1cc(ccc1C(C)C)C,0.07586206896551724,0.14102564102564102,0.14102564102564102
c1cc(cnc1)CSc2ncccn2,0.12030075187969924,0.21476510067114093,0.21476510067114093
c1cc(sc1)C2(CCCCC2)[NH+]3CCCCC3,0.06040268456375839,0.11392405063291139,0.11392405063291139
CC(C)(C)c1cc2c(=O)cc(oc2c(c1)C(C)(C)C)C(=O)[O-],0.10067114093959731,0.18292682926829268,0.18292682926829268
CCN(CC)C(=O)N[C@@H]1C[C@H]2c3cccc4c3c(c[nH]4)C[C@@H]2[NH+](C1)C,0.09202453987730061,0.16853932584269662,0.16853932584269662
CC1(CCC(CC1)C(C)(C)O)O,0.06153846153846154,0.11594202898550725,0.11594202898550725
CN1c2ccc(cc2C(=NCC1=O)C3=CCCCC3)Cl,0.14685314685314685,0.25609756097560976,0.25609756097560976
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.09230769230769231,0.16901408450704225,0.16901408450704225
Cc1c(sc(=O)n1Cc2cnc(nc2N)C)CCO,0.10416666666666667,0.18867924528301888,0.18867924528301888
Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,0.05517241379310345,0.10457516339869281,0.10457516339869281
c1cc2c(cc1Cl)snc2[O-],0.08661417322834646,0.15942028985507245,0.15942028985507245
c1ccc(c(c1)C[NH+]2CCc3c(ccs3)C2)Cl,0.11347517730496454,0.20382165605095542,0.20382165605095542
c1cc(sc1)C(=O)c2ccc(c(c2Cl)Cl)OCC(=O)[O-],0.087248322147651,0.16049382716049382,0.16049382716049382
Cc1ccc(c2c1cccn2)O,0.11904761904761904,0.2127659574468085,0.2127659574468085
c1cc2c(cc1O)oc(=O)s2,0.078125,0.14492753623188406,0.14492753623188406
CCCc1ncc(s1)C(=O)[O-],0.05384615384615385,0.10218978102189781,0.10218978102189781
Cc1c(cccc1Cl)Nc2ccccc2C(=O)[O-],0.12142857142857143,0.21656050955414013,0.21656050955414013
Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)[O-],0.1276595744680851,0.22641509433962265,0.22641509433962265
Cc1ccc(cc1)S(=O)(=O)/N=C(/N2CCCC2)\[O-],0.12949640287769784,0.22929936305732485,0.22929936305732485
C[NH+](C)C[C@@H]1CCCC[C@]1(c2cccc(c2)OC)O,0.10344827586206896,0.1875,0.1875
CCN(CC)c1cc(nc2n1ncn2)C,0.12030075187969924,0.21476510067114093,0.21476510067114093
COC(=O)C1Oc2ccc(cc2Cc3cc(ccc3O1)Cl)Cl,0.12666666666666668,0.22485207100591717,0.22485207100591717
CC(=CCn1cnc(c-2ncnc12)N)C,0.12030075187969924,0.21476510067114093,0.21476510067114093
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl,0.17687074829931973,0.30057803468208094,0.30057803468208094
c1c(c(cc(c1Cl)Cl)Cl)O,0.05555555555555555,0.10526315789473684,0.10526315789473684
c1c(c(=O)[nH]c(=O)n1[C@@H]2C[C@H]([C@@H](O2)CO)O)C(F)(F)F,0.059602649006622516,0.1125,0.1125
CC(=O)Oc1cc(ccc1C(=O)[O-])C(F)(F)F,0.10218978102189781,0.18543046357615894,0.18543046357615894
Cc1cc(=O)oc2c1cc3cc(oc3c2C)C,0.1,0.18181818181818182,0.18181818181818182
Cc1ccc(cc1)/C(=C/C[NH+]2CCCC2)/c3ccccn3,0.14965986394557823,0.2603550295857988,0.2603550295857988
Cc1cc(cc(c1)C(=O)OC2C[C@H]3CC[C@@H](C2)[NH+]3C)C,0.08666666666666667,0.15950920245398773,0.15950920245398773
Cc1ccc(c(c1)OCC2=[NH+]CCN2)C(C)C,0.09929078014184398,0.18064516129032257,0.18064516129032257
c1cc(ccc1C[C@H](C(=O)[O-])[NH3+])O,0.07575757575757576,0.14084507042253522,0.14084507042253522
c1cc2c(cc(c(c2nc1)O)Br)Cl,0.1,0.18181818181818182,0.18181818181818182
Cn1c2c(c(=O)n(c1=O)C)n(cn2)C[NH+]3CCOCC3,0.11643835616438356,0.2085889570552147,0.2085889570552147
Cc1cc(nn2c1nnc2)N3CCCCC3,0.14925373134328357,0.2597402597402597,0.2597402597402597
Cc1c2c(n(n1)C)N(C(=O)CN=C2c3ccccc3F)C,0.1619718309859155,0.2787878787878788,0.2787878787878788
CS(=O)(=O)c1ccc(cc1)c2cn3ccccc3n2,0.15827338129496402,0.2732919254658385,0.2732919254658385
Cc1c2c(n(n1)C)NCCN=C2c3cccc(c3)Cl,0.15827338129496402,0.2732919254658385,0.2732919254658385
c1ccc(cc1)C2(C[C@H]2C3=[NH+]CCN3)c4ccccc4,0.1360544217687075,0.23952095808383234,0.23952095808383234
CCc1cccc2c1oc(c2)[C@H](C[NH2+]C(C)(C)C)O,0.10416666666666667,0.18867924528301888,0.18867924528301888
C[C@H](c1cccc(c1)C(=O)c2ccccc2)C(=O)[O-],0.1267605633802817,0.225,0.225
CC(C)[NH2+]C[C@@H](c1cc(cc(c1)O)O)O,0.06521739130434782,0.12244897959183673,0.12244897959183673
CCOc1ccccc1O[C@H](c2ccccc2)[C@@H]3C[NH2+]CCO3,0.12903225806451613,0.22857142857142856,0.22857142857142856
Cc1ccc(c(c1)OC[C@@H](C[NH2+]C(C)(C)C)O)Cl,0.09154929577464789,0.16774193548387098,0.16774193548387098
Cc1c(c2c(c[nH+]1)[C@H](OC2)c3ccc(cc3)Cl)[O-],0.12056737588652482,0.21518987341772153,0.21518987341772153
C[NH2+][C@]1(CCCCC1=O)c2ccccc2Cl,0.10144927536231885,0.18421052631578946,0.18421052631578946
c1ccc(cc1)C(=O)c2ccc3n2CC[C@H]3C(=O)[O-],0.1258741258741259,0.2236024844720497,0.2236024844720497
CC(C)(C)[NH2+]C[C@H](c1cc(cc(c1)O)O)O,0.07971014492753623,0.1476510067114094,0.1476510067114094
C[C@H](c1ccc(s1)C(=O)c2ccccc2)C(=O)[O-],0.1056338028169014,0.1910828025477707,0.1910828025477707
Cc1cccc(c1NC(=O)[C@H](C)[NH3+])C,0.07462686567164178,0.1388888888888889,0.1388888888888889
CCOc1ccccc1O[C@@H](c2ccccc2)[C@H]3C[NH2+]CCO3,0.12903225806451613,0.22857142857142856,0.22857142857142856
C[NH+]1C[C@@H]2c3ccccc3Oc4ccc(cc4[C@H]2C1)Cl,0.13793103448275862,0.24242424242424243,0.24242424242424243
c1ccc2c(c1)nc(n2Cc3ccc(cc3)F)NC4CC[NH2+]CC4,0.20270270270270271,0.33707865168539325,0.33707865168539325
CC(C)[NH2+]C[C@H](c1ccc(c(c1)C#N)N)O,0.08695652173913043,0.16,0.16
c1ccc(cc1)c2ccc(cc2)CC(=O)[O-],0.13333333333333333,0.23529411764705882,0.23529411764705882
CC(C)[NH2+]C[C@H](COc1ccccc1n2cccc2)O,0.10067114093959731,0.18292682926829268,0.18292682926829268
COc1ccc(cc1)c2nc(cs2)C(=O)Nc3[n-]nnn3,0.13513513513513514,0.23809523809523808,0.23809523809523808
C[NH+]1CC[C@@]23CCCC[C@H]2[C@@H]1Cc4c3cc(cc4)O,0.0945945945945946,0.1728395061728395,0.1728395061728395
CO[C@H]1[C@H]([C@@H](O[C@@H]1n2cnc3c2ncnc3N)CO)O,0.10135135135135136,0.18404907975460122,0.18404907975460122
c1ccc(cc1)[C@H]2CC[NH2+]C[C@H]2c3ccc(cc3)Cl,0.13194444444444445,0.2331288343558282,0.2331288343558282
c1cc(c(cc1Cl)c2nc(nc(n2)N)N)Cl,0.11851851851851852,0.2119205298013245,0.2119205298013245
Cc1csc(c1NC2=[NH+]CCN2)Cl,0.058823529411764705,0.1111111111111111,0.1111111111111111
CC(C)Cc1ccc(cc1)[C@H](C)C(=O)[O-],0.08888888888888889,0.16326530612244897,0.16326530612244897
Cc1c(n2cccc(c2n1)OCc3ccccc3)CC#N,0.12751677852348994,0.2261904761904762,0.2261904761904762
CC[C@]1(Cc2ccccc2O1)C3=[NH+]CCN3,0.09219858156028368,0.16883116883116883,0.16883116883116883
c1cn2cc(nc(c2n1)N)Br,0.09523809523809523,0.17391304347826086,0.17391304347826086
CNc1c2nccn2cc(n1)Br,0.09302325581395349,0.1702127659574468,0.1702127659574468
CCNc1c2nccn2cc(n1)Br,0.09090909090909091,0.16666666666666666,0.16666666666666666
COc1ccc(cc1)[C@@H]2Cc3cc4c(cc3OC2)OCO4,0.14189189189189189,0.2485207100591716,0.2485207100591716
COc1cc2c(cc1OC)C[NH+](CC2)Cc3ccccc3N,0.14093959731543623,0.24705882352941178,0.24705882352941178
c1cc(ccc1C#N)Nc2c3c(ncn2)[C@H](CC3)O,0.14893617021276595,0.25925925925925924,0.25925925925925924
CCOC(=O)n1c2c(c(n1)N)CN(C2)C(=O)OC(C)(C)C,0.08666666666666667,0.15950920245398773,0.15950920245398773
c1cc(c(c(c1)F)CN2Cc3c(cccn3)C2=O)F,0.15,0.2608695652173913,0.2608695652173913
COc1ccc(cc1)CN2Cc3c(cccn3)C2=O,0.14893617021276595,0.25925925925925924,0.25925925925925924
c1cc2c(nc1)CN(C2=O)Cc3ccc(cc3)Cl,0.14388489208633093,0.25157232704402516,0.25157232704402516
c1cc(cc(c1)Cl)CN2Cc3c(cccn3)C2=O,0.14388489208633093,0.25157232704402516,0.25157232704402516
c1ccc(c(c1)CN2Cc3c(cccn3)C2=O)Cl,0.1357142857142857,0.2389937106918239,0.2389937106918239
c1cc2c(nc1)CN(C2=O)Cc3ccc(cc3)F,0.19548872180451127,0.3270440251572327,0.3270440251572327
c1ccc(c(c1)CN2Cc3c(cccn3)C2=O)F,0.15217391304347827,0.2641509433962264,0.2641509433962264
c1ccc(c(c1)CN2Cc3c(cccn3)C2=O)C(F)(F)F,0.14482758620689656,0.25301204819277107,0.25301204819277107
Cc1nnc(n1c2ccccc2OC)c3ccc(cc3)c4ccccc4,0.18831168831168832,0.31693989071038253,0.31693989071038253
c1cc(c(cc1[C@@]23C[C@@H]2C[NH2+]C3)Cl)Cl,0.08888888888888889,0.16326530612244897,0.16326530612244897
c1ccc(cc1)S(=O)(=O)n2ccc3c2cccc3N4CC[NH2+]CC4,0.18791946308724833,0.3163841807909605,0.3163841807909605
CCOc1ccnc(n1)N2CCN(CC2)C(=O)c3c(ccs3)C#N,0.19727891156462585,0.32954545454545453,0.32954545454545453
COc1cc(cc(c1)OC)/C=C\c2ccc(cc2)O,0.13380281690140844,0.2360248447204969,0.2360248447204969
Cc1c(n2ccccc2n1)c3csc(n3)Nc4ccc(cc4)OC,0.16447368421052633,0.2824858757062147,0.2824858757062147
C[C@@H](CN1CCc2c1cc(cc2)Br)[NH3+],0.10606060606060606,0.1917808219178082,0.1917808219178082
c1ccc2c(c1)c(c[nH]2)CCO,0.07575757575757576,0.14084507042253522,0.14084507042253522
Cc1ccc(cc1)NC(=O)[C@H]2CC2(C)C,0.09701492537313433,0.17687074829931973,0.17687074829931973
c1ccc2c(c1)c3ccsc3[nH]c2=O,0.1044776119402985,0.1891891891891892,0.1891891891891892
c1ccc(cc1)c2cc(c3ccccc3[nH+]2)N,0.16296296296296298,0.2802547770700637,0.2802547770700637
COC(=O)CCn1cnc2c1ncnc2N,0.10948905109489052,0.19736842105263158,0.19736842105263158
CNC(=O)c1ccc2cc(ccc2c1)[C@@]3(CCn4c3cnc4)O,0.16891891891891891,0.28901734104046245,0.28901734104046245
CCc1c(nc(c(n1)C#N)N2CCc3ccccc3CC2)C,0.18055555555555555,0.3058823529411765,0.3058823529411765
Cc1cccc(c1Nc2[nH]c3ccccc3n2)C,0.14388489208633093,0.25157232704402516,0.25157232704402516
c1ccc2c(c1)[nH]c(n2)Nc3ccccc3Cl,0.12949640287769784,0.22929936305732485,0.22929936305732485
c1cc(cnc1)c2csc(n2)c3ccc(cc3)F,0.22137404580152673,0.3625,0.3625
COc1cccc(c1)c2csc(n2)c3cccnc3,0.17266187050359713,0.294478527607362,0.294478527607362
c1cc(=O)[nH]cc1C(=O)N2CCCCC2,0.10294117647058823,0.18666666666666668,0.18666666666666668
CCc1cccc2c1[nH]c3c2CCO[C@]3(CC)CC(=O)[O-],0.09210526315789473,0.1686746987951807,0.1686746987951807
C[NH+]1CC[C@@]23CCCC[C@H]2[C@@H]1Cc4c3cc(cc4)OC,0.1,0.18181818181818182,0.18181818181818182
C[C@]1([C@@H]([C@@H]([C@H](O1)n2cc(c(=O)[nH]c2=O)F)O)O)F,0.06206896551724138,0.11688311688311688,0.11688311688311688
c1ccc2c(c1)c(c3c([nH+]2)CCC[C@@H]3O)N,0.10869565217391304,0.19607843137254902,0.19607843137254902
C[C@@H](CC(=O)c1ccc(cc1)c2ccc(cc2F)F)C(=O)[O-],0.1597222222222222,0.2754491017964072,0.2754491017964072
C=CCN(c1c(cccc1Cl)Cl)C2=[NH+]CCN2,0.0763888888888889,0.14193548387096774,0.14193548387096774
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],0.16326530612244897,0.2807017543859649,0.2807017543859649
CNc1c2ncc(n2ccn1)Br,0.1015625,0.18439716312056736,0.18439716312056736
COc1ccc(cc1)c2c(onc2c3ccc(cc3)OC)CC(=O)[O-],0.15584415584415584,0.2696629213483146,0.2696629213483146
Cc1cccc(c1NC(=O)CN2CCCC2=O)C,0.11347517730496454,0.20382165605095542,0.20382165605095542
CC(C)(C)[C@H]1[NH+](C[C@@H](O1)c2cccc(c2)O)C,0.10071942446043165,0.1830065359477124,0.1830065359477124
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,0.12413793103448276,0.22085889570552147,0.22085889570552147
CCc1ccc(cc1)C(=O)N[C@H](Cc2ccccc2)C(=O)[O-],0.1118421052631579,0.20118343195266272,0.20118343195266272
c1ccc2c(c1)C3=Nc4ccc(cc4CN3C2=O)N,0.16546762589928057,0.2839506172839506,0.2839506172839506
CSc1nc2ccccc2n1Cc3ccccn3,0.1510791366906475,0.2625,0.2625
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC3OCCO3,0.10344827586206896,0.1875,0.1875
c1cnn(c1)c2cc(ncn2)n3cccn3,0.16541353383458646,0.2838709677419355,0.2838709677419355
COC(=O)[C@H](c1ccccc1Cl)[NH+]2CCc3c(ccs3)C2,0.11333333333333333,0.20359281437125748,0.20359281437125748
COc1c(c(nc(c1Cl)OC)C(Cl)(Cl)Cl)Cl,0.06474820143884892,0.12162162162162163,0.12162162162162163
Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C,0.1554054054054054,0.26900584795321636,0.26900584795321636
C[C@@]1(Oc2ccccc2C(=O)O1)Oc3ccccc3OC,0.12837837837837837,0.2275449101796407,0.2275449101796407
CC(=O)c1ccc(c(c1)Oc2ccc(cc2F)F)NS(=O)(=O)C,0.15753424657534246,0.27218934911242604,0.27218934911242604
C[NH+]1CCc2cc(c(cc2[C@@H]3[C@@H]1CCc4c3cccc4)O)Cl,0.13333333333333333,0.23529411764705882,0.23529411764705882
CC(=O)NCCc1c2ccccc2[nH]c1Cc3ccccc3,0.125,0.2222222222222222,0.2222222222222222
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(=O)N3CCOCC3,0.13513513513513514,0.23809523809523808,0.23809523809523808
CC(C)(C)OC(=O)c1c2n(cn1)-c3ccsc3C(=O)N(C2)C,0.12837837837837837,0.2275449101796407,0.2275449101796407
